date,type,category,item,amount,source,card
3/26/2015,הוצאה,בילוי ומסעדות,ארקפה רשתות (1996) ב,18,כ. אשראי,2607
3/27/2015,הוצאה,בריאות,סופר פארם קסטל תל אב,85.3,כ. אשראי,2607
3/28/2015,הוצאה,מיסים ותשלומים,מי אביבים חיוב תקופת,300.15,כ. אשראי,2607
3/28/2015,הוצאה,מיסים ותשלומים,מי אביבים חיוב תקופת,79.47,כ. אשראי,2607
3/30/2015,הוצאה,בילוי ומסעדות,RUSTICO BAZEL,106.5,כ. אשראי,2607
4/10/2015,הוצאה,רכב ותחבורה,‏פניקס אוטו חובה,467,כ. אשראי,2599
3/25/2015,הוצאה,בריאות,‏סופר פארם קסטל תל אב,235,כ. אשראי,2599
3/31/2015,הוצאה,בילוי ומסעדות,‏כפיתולינה,16,כ. אשראי,2599
4/1/2015,הוצאה,מזון ומשקאות,‏יבולי השדה,60.5,כ. אשראי,2599
4/1/2015,הוצאה,יופי ואביזרי אופנה,‏אור קוסמטיקה,108,כ. אשראי,2599
4/1/2015,הוצאה,בריאות,‏על עלים מרכז לצמחי מ,107,כ. אשראי,2599
4/2/2015,הוצאה,רכב ותחבורה,‏רכבת נתניה,16,כ. אשראי,2599
4/2/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",28.6,כ. אשראי,2599
4/2/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",27.4,כ. אשראי,2599
4/2/2015,הוצאה,בילוי ומסעדות,‏ילן- גרין קפה,62,כ. אשראי,2599
4/2/2015,הוצאה,רכב ותחבורה,‏רכבת השלום תל אביב,32,כ. אשראי,2599
4/3/2015,הוצאה,בילוי ומסעדות,‏ל לי פופ,58,כ. אשראי,2599
4/3/2015,הוצאה,מתנות ומזכרות,‏שילב פולג,"2,379.32",כ. אשראי,2599
4/3/2015,הוצאה,מתנות ומזכרות,‏שילב פולג,49.9,כ. אשראי,2599
4/3/2015,הוצאה,מוצרי חשמל ותקשורת,‏י.ק סלולר,100,כ. אשראי,2599
4/3/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,66,כ. אשראי,2599
4/3/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,105.83,כ. אשראי,2599
4/3/2015,הוצאה,בית וגן,‏גולף א.ק גנדן נתניה,14.4,כ. אשראי,2599
4/3/2015,הוצאה,בילוי ומסעדות,‏ארקפה רשתות (1996) ב,25,כ. אשראי,2599
4/3/2015,הוצאה,רכב ותחבורה,‏דלק קמעונאות בת שלמ,23.5,כ. אשראי,2599
4/4/2015,הוצאה,בילוי ומסעדות,‏קפה לנדוור-רמת ישי,35,כ. אשראי,2599
4/4/2015,הוצאה,ביגוד והנעלה,‏אירוקה-אופטיקה עזריא,389.4,כ. אשראי,2599
4/4/2015,הוצאה,רכב ותחבורה,‏חניון מרכז עזריאלי ב,12,כ. אשראי,2599
4/4/2015,הוצאה,מזון ומשקאות,‏טיב טעם רשתות דיזינג,203.72,כ. אשראי,2599
4/4/2015,הוצאה,בריאות,‏סופר פארם מרכז השלום,172.3,כ. אשראי,2599
4/4/2015,הוצאה,תרבות ופנאי,‏הוצאת עיתון הארץ-אינ,4.9,כ. אשראי,2599
4/5/2015,הוצאה,רכב ותחבורה,‏חניון גן העיר,24,כ. אשראי,2599
4/5/2015,הוצאה,ביגוד והנעלה,‏קרטרס גן העיר,159.85,כ. אשראי,2599
4/5/2015,הוצאה,בילוי ומסעדות,‏מזנון אבן גבירול,54,כ. אשראי,2599
4/5/2015,הוצאה,רכב ותחבורה,"‏מצמן תל אביב בע""מ",144,כ. אשראי,2599
4/5/2015,הוצאה,בילוי ומסעדות,‏לנדוור סנטרל פארק,26,כ. אשראי,2599
4/6/2015,הוצאה,בילוי ומסעדות,‏FLEAMRKET,120,כ. אשראי,2599
4/6/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,17.5,כ. אשראי,2599
4/6/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,39.25,כ. אשראי,2599
4/7/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,87,כ. אשראי,2599
4/7/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,27,כ. אשראי,2599
4/7/2015,הוצאה,יופי ואביזרי אופנה,‏המרכז לצרכי מספרה בע,100,כ. אשראי,2599
4/8/2015,הוצאה,תרבות ופנאי,‏זאפה הרצליה,170,כ. אשראי,2599
4/8/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,14,כ. אשראי,2599
4/8/2015,הוצאה,רכב ותחבורה,‏חניון הרצליה ביזנס פ,70,כ. אשראי,2599
4/9/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,94,כ. אשראי,2599
4/9/2015,הוצאה,בילוי ומסעדות,‏בייקרי וייצמן,42,כ. אשראי,2599
4/9/2015,הוצאה,בילוי ומסעדות,‏JUICY IN JAFFA,25,כ. אשראי,2599
4/9/2015,הוצאה,בילוי ומסעדות,"‏ראס אל חנות בע""מ",110,כ. אשראי,2599
4/9/2015,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,16,כ. אשראי,2599
4/9/2015,הוצאה,בית וגן,‏אייס- נמל תל אביב,51.7,כ. אשראי,2599
4/9/2015,הוצאה,בית וגן,‏מנדלבוים עמי מזרונים,130,כ. אשראי,2599
4/9/2015,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,32,כ. אשראי,2599
4/10/2015,הוצאה,בילוי ומסעדות,‏ג'רמיה,95,כ. אשראי,2599
4/10/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",22.9,כ. אשראי,2599
4/10/2015,הוצאה,מזון ומשקאות,‏טיב טעם רשתות דיזינג,312.08,כ. אשראי,2599
4/11/2015,הוצאה,מוצרי חשמל ותקשורת,‏35314369001 ~PAYPAL,36,כ. אשראי,2599
4/11/2015,הוצאה,בילוי ומסעדות,‏צ'יקטי,525,כ. אשראי,2599
4/11/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,67.65,כ. אשראי,2599
4/11/2015,הוצאה,רכב ותחבורה,‏נכסי אריאל-חניון מרכ,16,כ. אשראי,2599
4/12/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,23.2,כ. אשראי,2599
4/12/2015,הוצאה,רכב ותחבורה,‏חניון מגדל אלקטרה,78,כ. אשראי,2599
4/12/2015,הוצאה,מוצרי חשמל ותקשורת,"‏בזק בינלאומי בע""מ",31.88,כ. אשראי,2599
4/12/2015,הוצאה,רכב ותחבורה,‏פז YELLOW ניר גלים -,134.03,כ. אשראי,2599
4/13/2015,הוצאה,בילוי ומסעדות,"‏קפה 7 נמל ת""א",28,כ. אשראי,2599
4/13/2015,הוצאה,בית וגן,‏מגה ספורט נמל,50,כ. אשראי,2599
4/13/2015,הוצאה,בית וגן,"‏אייס- סינרמה ת""א",62.5,כ. אשראי,2599
4/13/2015,הוצאה,רכב ותחבורה,‏חניון נמל תל אביב,16,כ. אשראי,2599
4/13/2015,הוצאה,בית וגן,‏אייס- נמל תל אביב,669,כ. אשראי,2599
4/13/2015,הוצאה,רכב ותחבורה,‏חניון מגדל אלקטרה,78,כ. אשראי,2599
4/13/2015,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,48,כ. אשראי,2599
4/14/2015,הוצאה,בריאות,‏4029357733 ~PAYPAL,388,כ. אשראי,2599
4/14/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,108,כ. אשראי,2599
4/14/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,215.35,כ. אשראי,2599
4/14/2015,הוצאה,חינוך ומשפחה,‏דורון ספרים חימוביץ,16,כ. אשראי,2599
4/14/2015,הוצאה,מזון ומשקאות,‏נספרסו ישראל -אינטרנ,224,כ. אשראי,2599
4/14/2015,הוצאה,בילוי ומסעדות,‏קפה ג'ו אבן גבירול 4,12,כ. אשראי,2599
4/15/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",19.8,כ. אשראי,2599
4/15/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",28.2,כ. אשראי,2599
4/15/2015,הוצאה,תרבות ופנאי,‏הוצאת עיתון הארץ-אינ,399,כ. אשראי,2599
4/16/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,84.28,כ. אשראי,2599
4/16/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,8.41,כ. אשראי,2599
4/16/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,57,כ. אשראי,2599
4/17/2015,הוצאה,מזון ומשקאות,‏נתח בשר,242,כ. אשראי,2599
4/17/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,88,כ. אשראי,2599
4/17/2015,הוצאה,בית וגן,‏אייס- נמל תל אביב,3.2,כ. אשראי,2599
4/18/2015,הוצאה,בילוי ומסעדות,‏ג'רמיה,115,כ. אשראי,2599
4/18/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",26.7,כ. אשראי,2599
4/18/2015,הוצאה,בית וגן,‏אייס- נמל תל אביב,475.1,כ. אשראי,2599
4/18/2015,הוצאה,רכב ותחבורה,‏פז YELLOW חופית -,292.69,כ. אשראי,2599
4/19/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,105.88,כ. אשראי,2599
4/20/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,78,כ. אשראי,2599
4/22/2015,הוצאה,בילוי ומסעדות,‏מסעדת קלארו,116,כ. אשראי,2599
4/22/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",40.5,כ. אשראי,2599
4/22/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",54.7,כ. אשראי,2599
4/22/2015,הוצאה,בית וגן,‏הום סנטרס דיזינגוף,109.8,כ. אשראי,2599
4/22/2015,הוצאה,רכב ותחבורה,"‏חניון רכב די.סי בע""מ",18,כ. אשראי,2599
4/23/2015,הוצאה,בילוי ומסעדות,‏קפה נחמה,93,כ. אשראי,2599
4/23/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,94.95,כ. אשראי,2599
4/23/2015,הוצאה,בילוי ומסעדות,‏דואלי מכונות אוטומטי,8.7,כ. אשראי,2599
4/23/2015,הוצאה,רכב ותחבורה,‏נכסי אריאל-חניון מרכ,26,כ. אשראי,2599
4/23/2015,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,48,כ. אשראי,2599
4/24/2015,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,28,כ. אשראי,2599
4/24/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,18.6,כ. אשראי,2599
4/24/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,39.76,כ. אשראי,2599
4/25/2015,הוצאה,בילוי ומסעדות,‏ג'רמיה,70,כ. אשראי,2599
4/25/2015,הוצאה,מזון ומשקאות,‏איי.אם.פי.אם,64.69,כ. אשראי,2599
4/25/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",19.2,כ. אשראי,2599
4/26/2015,הוצאה,בילוי ומסעדות,‏ארקפה הרצליה,20,כ. אשראי,2599
4/26/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",48,כ. אשראי,2599
4/26/2015,הוצאה,מזון ומשקאות,‏מבחר המשקאות,184,כ. אשראי,2599
4/26/2015,הוצאה,תרבות ופנאי,‏בלייזר ידיעות,19.9,כ. אשראי,2599
4/26/2015,הוצאה,מזון ומשקאות,‏דרגסטור אבן גבירול,57.84,כ. אשראי,2599
4/26/2015,הוצאה,בריאות,‏סופר פארם קסטל תל אב,39.9,כ. אשראי,2599
4/27/2015,הוצאה,בילוי ומסעדות,‏הפיצה,100,כ. אשראי,2599
4/27/2015,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,16,כ. אשראי,2599
4/27/2015,הוצאה,בית וגן,‏ללין גן העיר,59.9,כ. אשראי,2599
4/27/2015,הוצאה,מזון ומשקאות,‏שלי אבן גבירול,39.9,כ. אשראי,2599
4/27/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,14,כ. אשראי,2599
4/27/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,75,כ. אשראי,2599
4/27/2015,הוצאה,בית וגן,‏גן העיר המשביר בתי כ,99.9,כ. אשראי,2599
4/27/2015,הוצאה,בריאות,‏סופר פארם אבן גבירול,167,כ. אשראי,2599
4/27/2015,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,28,כ. אשראי,2599
4/28/2015,הוצאה,בילוי ומסעדות,‏ג'רמיה,39,כ. אשראי,2599
4/28/2015,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,27,כ. אשראי,2599
4/28/2015,הוצאה,מזון ומשקאות,‏שוק אבן גבירול,85.06,כ. אשראי,2599
4/28/2015,הוצאה,מיסים ותשלומים,‏B בזק הוראת קבע,136.1,כ. אשראי,2599
4/28/2015,הוצאה,בריאות,‏שרותי בריאות כללית,119.16,כ. אשראי,2599
4/28/2015,הוצאה,רכב ותחבורה,‏פנגו חניה סלולארית,9,כ. אשראי,2599
4/28/2015,הוצאה,רכב ותחבורה,‏הפניקס ביטוח אלמנטרי,829,כ. אשראי,2599
4/28/2015,הוצאה,תרבות ופנאי,"‏הוצאת עתון הארץ בע""מ",32.01,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏אוליב ויצמן,46,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏ארומה- מרכז ויצמן,26,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏דואלי מכונות אוטומטי,5.7,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏דואלי מכונות אוטומטי,5.7,כ. אשראי,2599
4/29/2015,הוצאה,רכב ותחבורה,‏נכסי אריאל-חניון מרכ,28,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏עלית קופי איכלוב יול,15,כ. אשראי,2599
4/29/2015,הוצאה,בילוי ומסעדות,‏עלית קופי איכלוב יול,18.5,כ. אשראי,2599
4/30/2015,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,112,כ. אשראי,2599
4/30/2015,הוצאה,בילוי ומסעדות,‏בריסרי אבן גבירול,19,כ. אשראי,2599
4/4/2015,הוצאה,מוצרי חשמל ותקשורת,‏AWS.AMAZON.CO~AMAZON,1,כ. אשראי,2599
4/12/2015,הוצאה,מוצרי חשמל ותקשורת,‏GOOGLE.COM/CH~GOOGLE,9.99,כ. אשראי,2599
4/1/2015,הוצאה,מזון ומשקאות,‏PAYBOX,48,כ. אשראי,2607
4/1/2015,הוצאה,בריאות,‏סופר פארם ביג פולג 1,253.7,כ. אשראי,2607
4/2/2015,הוצאה,יופי ואביזרי אופנה,‏אור קוסמטיקה,184,כ. אשראי,2607
4/4/2015,הוצאה,רכב ותחבורה,‏פז YELLOW יריד מזרח,30,כ. אשראי,2607
4/5/2015,הוצאה,בילוי ומסעדות,‏גלידריה סיציליאנית,30,כ. אשראי,2607
4/6/2015,הוצאה,רכב ותחבורה,‏דור - יקום,327.66,כ. אשראי,2607
4/6/2015,הוצאה,ביגוד והנעלה,"‏מירל התאמה בע""מ",840,כ. אשראי,2607
4/6/2015,הוצאה,בילוי ומסעדות,‏קפה לואיז נווה אביבי,13,כ. אשראי,2607
4/7/2015,הוצאה,בריאות,‏שרותי בריאות כללית,41,כ. אשראי,2607
4/8/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,11,כ. אשראי,2607
4/11/2015,הוצאה,בריאות,"‏סופר פארם ויצמן ת""א",438.86,כ. אשראי,2607
4/12/2015,הוצאה,בילוי ומסעדות,‏ארקפה בייקרי,27,כ. אשראי,2607
4/12/2015,הוצאה,רכב ותחבורה,‏חניון מגדל המאה,25,כ. אשראי,2607
4/13/2015,הוצאה,מתנות ומזכרות,‏ביי-מי שוברי מתנה,420,כ. אשראי,2607
4/14/2015,הוצאה,בילוי ומסעדות,‏בוטיק פטסירי,34,כ. אשראי,2607
4/14/2015,הוצאה,רכב ותחבורה,‏חניון רוטשילד,27,כ. אשראי,2607
4/17/2015,הוצאה,יופי ואביזרי אופנה,‏OVIVARERIFO,70,כ. אשראי,2607
4/17/2015,הוצאה,יופי ואביזרי אופנה,‏אור קוסמטיקה,45,כ. אשראי,2607
4/17/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",20.8,כ. אשראי,2607
4/18/2015,הוצאה,בילוי ומסעדות,‏RUSTICO BAZEL,114.3,כ. אשראי,2607
4/20/2015,הוצאה,בית וגן,"‏קוליקו עיצובים בע""מ",108,כ. אשראי,2607
4/20/2015,הוצאה,רכב ותחבורה,‏אחוזת החוף- חניון מד,20,כ. אשראי,2607
4/22/2015,הוצאה,יופי ואביזרי אופנה,‏NAILS,36.27,כ. אשראי,2607
4/22/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,11,כ. אשראי,2607
4/22/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",30.6,כ. אשראי,2607
4/22/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",22.8,כ. אשראי,2607
4/22/2015,הוצאה,בית וגן,"‏קוליקו עיצובים בע""מ",230,כ. אשראי,2607
4/22/2015,הוצאה,יופי ואביזרי אופנה,‏טובה בריינס קוסמטיקה,500,כ. אשראי,2607
4/24/2015,הוצאה,בילוי ומסעדות,‏דואלי מכונות אוטומטי,7,כ. אשראי,2607
4/26/2015,הוצאה,יופי ואביזרי אופנה,‏NAILS,199.74,כ. אשראי,2607
4/26/2015,הוצאה,יופי ואביזרי אופנה,‏OVIVARERIFO,70,כ. אשראי,2607
4/26/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,46,כ. אשראי,2607
4/26/2015,הוצאה,בילוי ומסעדות,‏THE STREETS,37,כ. אשראי,2607
4/26/2015,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",18.3,כ. אשראי,2607
4/26/2015,הוצאה,רכב ותחבורה,‏נכסי אריאל-חניון מרכ,56,כ. אשראי,2607
4/26/2015,הוצאה,בילוי ומסעדות,‏עלית קופי איכלוב יול,22,כ. אשראי,2607
4/28/2015,הוצאה,בילוי ומסעדות,‏בראסרי אבן גבירול,69,כ. אשראי,2607
4/28/2015,הוצאה,בריאות,‏שרותי בריאות כללית,119.16,כ. אשראי,2607
4/28/2015,הוצאה,בילוי ומסעדות,‏וניליק תל אביב שיווק,48,כ. אשראי,2607
5/4/2015,הכנסה,משכורת,זכוי מסיטי בנק דרך(י),78,חשבון,"javascript:__doPostBack('ctl00$ContentPlaceHolder2$uc428Grid$grvP428G2$ctl00$ctl44$EditButton','')"
